text,label
"Subject: Family
From: promo@company.com
To: user@example.com

Tonight notes thanks tonight discussion discussion update lunch lunch schedule budget team attached reminder budget attached team budget discussion thanks regards.",0
"Subject: Risk-free !!!
From: promo@spammy.com
To: user@example.com

Click congratulations prize win limit money risk-free winner prize unsubscribe money free offer unsubscribe.",1
"Subject: Offer
From: promo@spammy.com
To: user@example.com

Buy prize loan winner guarantee buy prize congratulations congratulations click credit winner free $153 http://bit.ly/402 click here now.",1
"Subject: Meeting
From: promo@company.com
To: user@example.com

Thanks team team invoice thanks report family schedule regards update update discussion thanks notes regards invoice project proposal lunch budget reminder report meeting budget project budget.",0
"Subject: Lunch
From: promo@company.com
To: user@example.com

Update meeting discussion reminder attached lunch team family attached proposal family notes budget report proposal attached regards report schedule team tonight regards report.",0
"Subject: Limit offer !!!
From: promo@spammy.com
To: user@example.com

Risk-free winner promotion risk-free winner offer free guarantee unsubscribe promotion credit win buy offer guarantee click here now.",1
"Subject: Attached schedule
From: promo@company.com
To: user@example.com

Project discussion attached team meeting thanks attached notes update schedule budget budget budget attached lunch schedule budget proposal invoice thanks schedule regards project thanks regards.",0
"Subject: Regards
From: promo@company.com
To: user@example.com

Team discussion report family discussion team team regards team report please see attached.",0
"Subject: Congratulations prize free
From: promo@spammy.com
To: user@example.com

Win click offer winner promotion money offer risk-free money money unsubscribe congratulations money limit cheap offer $785 http://bit.ly/377 click here now.",1
"Subject: Regards
From: promo@company.com
To: user@example.com

Thanks update meeting invoice budget proposal budget proposal project schedule regards project discussion project notes reminder notes meeting team regards invoice schedule reminder report lunch update project team project.",0
"Subject: Risk-free urgent !!!
From: promo@spammy.com
To: user@example.com

Limit risk-free credit prize offer prize cheap congratulations guarantee urgent winner click loan unsubscribe limit urgent risk-free loan limit.",1
"Subject: Proposal report
From: promo@company.com
To: user@example.com

Thanks update lunch thanks update update update team notes report attached budget please see attached thanks regards.",0
"Subject: Click loan prize
From: promo@spammy.com
To: user@example.com

Promotion limit prize urgent cheap risk-free free money money free urgent loan click here now.",1
"Subject: Attached family
From: promo@company.com
To: user@example.com

Notes regards reminder meeting lunch project report notes invoice notes lunch family proposal invoice thanks budget reminder regards invoice reminder invoice.",0
"Subject: Update
From: promo@company.com
To: user@example.com

Lunch proposal lunch thanks reminder reminder discussion regards notes team project family project proposal tonight reminder update meeting notes discussion please see attached.",0
"Subject: Money credit
From: promo@spammy.com
To: user@example.com

Credit guarantee loan prize free click buy cheap promotion credit free unsubscribe loan win prize money.",1
"Subject: Schedule thanks
From: promo@company.com
To: user@example.com

Attached proposal discussion update proposal thanks attached team meeting project regards invoice discussion meeting family family regards reminder budget schedule attached invoice family project regards notes invoice lunch schedule regards.",0
"Subject: Congratulations !!!
From: promo@spammy.com
To: user@example.com

Click money credit guarantee money winner limit prize offer prize click risk-free guarantee promotion offer buy buy money winner risk-free offer win free $447 http://bit.ly/797.",1
"Subject: Promotion guarantee buy
From: promo@spammy.com
To: user@example.com

Buy guarantee risk-free promotion winner urgent limit credit guarantee limit promotion limit loan offer.",1
"Subject: Attached
From: promo@company.com
To: user@example.com

Notes notes proposal budget thanks team lunch thanks attached regards invoice proposal report report attached reminder meeting lunch family invoice schedule thanks regards.",0
"Subject: Winner urgent unsubscribe
From: promo@spammy.com
To: user@example.com

Prize promotion promotion loan buy loan credit winner free win free winner winner free loan prize congratulations money cheap unsubscribe free prize unsubscribe $893 http://bit.ly/534 click here now.",1
"Subject: Schedule regards update
From: promo@company.com
To: user@example.com

Reminder regards regards team regards meeting project attached discussion schedule team thanks notes meeting tonight project tonight schedule team tonight.",0
"Subject: Discussion project invoice
From: promo@company.com
To: user@example.com

Budget family tonight team attached reminder regards attached attached discussion thanks regards.",0
"Subject: Update lunch thanks
From: promo@company.com
To: user@example.com

Tonight team proposal regards proposal discussion regards tonight.",0
"Subject: Report proposal lunch
From: promo@company.com
To: user@example.com

Report family update reminder lunch reminder meeting update tonight budget tonight proposal update.",0
"Subject: Discussion update family
From: promo@company.com
To: user@example.com

Tonight discussion invoice discussion tonight project thanks family proposal team discussion notes meeting budget attached thanks reminder thanks update reminder notes please see attached.",0
"Subject: Regards project tonight
From: promo@company.com
To: user@example.com

Schedule discussion meeting regards report lunch notes update project discussion proposal notes budget budget discussion meeting thanks invoice team family thanks regards.",0
"Subject: Thanks lunch
From: promo@company.com
To: user@example.com

Report thanks invoice family reminder proposal notes regards team invoice discussion notes thanks proposal regards update project regards budget meeting family notes proposal tonight meeting report project team team regards please see attached.",0
"Subject: Reminder
From: promo@company.com
To: user@example.com

Tonight lunch attached discussion lunch meeting proposal lunch invoice invoice notes.",0
"Subject: Meeting regards
From: promo@company.com
To: user@example.com

Schedule attached proposal notes proposal meeting notes budget notes reminder report family proposal tonight project team invoice thanks regards.",0
